        0 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.01118112E+01 -1.07667535E+02 -1.17700931E-08 -3.30909906E+00 -5.99670598E+00  4.91653070E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.78821324E+01 -1.45270550E+01  8.58992068E+00


       10 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.20587414E+01 -1.03197652E+02 -1.42572401E-07 -3.27223255E+00 -8.53436647E+00  4.56690033E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.42806830E+01 -1.43174769E+01  8.41540384E+00


       20 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.15824206E+01 -9.62707902E+01 -2.24971488E-06 -2.87291962E+00 -1.11600403E+01  4.09992204E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.04591768E+01 -1.39883249E+01  8.15055788E+00


       30 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.21148994E+01 -1.00349018E+02 -4.83649569E-07 -3.22004326E+00 -9.67754544E+00  4.24489111E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.27064971E+01 -1.38726359E+01  8.05295563E+00


       40 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.19728900E+01 -1.06743305E+02 -1.52444236E-08 -3.47926365E+00 -7.52593904E+00  4.26781196E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.73046203E+01 -1.35861211E+01  7.78930667E+00


       50 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.26045366E+01 -1.04386868E+02 -4.63624060E-08 -3.41463596E+00 -8.90005641E+00  4.33824025E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.55110567E+01 -1.31254711E+01  7.37319789E+00


       60 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.23993525E+01 -9.63405315E+01 -1.52124337E-06 -2.95876785E+00 -1.21865111E+01  4.15848704E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.06189728E+01 -1.26092064E+01  6.91820602E+00


       70 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.24045159E+01 -9.69374902E+01 -1.15852211E-06 -2.95922332E+00 -1.21411895E+01  4.29945058E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.09919587E+01 -1.22695014E+01  6.61148035E+00


       80 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.20789175E+01 -1.04491011E+02 -3.22639742E-08 -3.25533175E+00 -9.43065878E+00  4.79899961E+00  0.00000000E+00  0.00000000E+00  1.83916838E-04 -1.90691284E-05  0.00000000E+00  2.59368500E+01 -1.20145659E+01  6.37663571E+00


       90 : 
  3.00000000E+01  0.00000000E+00  0.00000000E+00
  1.83697020E-15  3.00000000E+01  0.00000000E+00
  1.83697020E-15  1.83697020E-15  3.00000000E+01
 -9.18512449E+01 -1.04874946E+02 -1.95137715E-08 -3.17754910E+00 -9.31032330E+00  4.58728308E+00  0.00000000E+00  0.00000000E+00  5.99445189E-04 -1.96138446E-05  0.00000000E+00  2.65220676E+01 -1.16872545E+01  6.08889699E+00


